,GEOID,r_income,r_pbb,r_upr,r_wr
344,1.2086E+11,0,0.5923190459037069,0.045333333,0.3120204576980353
345,1.2086E+11,207222,0.7267441649202279,0,0.38580644663475555
346,1.2086E+11,76300,0.41805225322207246,0,0.27906976585893495
347,1.2086E+11,170143,0.44901456341889834,0.073981712,0.3699059522475867
348,1.2086E+11,78445,0.2691903231420576,0.007428041,0.2440633229283422
349,1.2086E+11,52523,0.4556337996082127,0.010210210148887627,0.2709471754510602
350,1.2086E+11,0,0.4360248393040393,0.02672148,0.29747529860071026
351,1.2086E+11,122662,0.5177664843206476,0.029484028759606176,0.3781212796894022
352,1.2086E+11,89100,0.2957746437214839,0.053876478,0.24096385318847216
353,1.2086E+11,73603,0.3009771967363049,0.019807583362718827,0.21010387058496754
354,1.2086E+11,41996,0.2553191421457675,0,0.24100718990994263
355,1.2086E+11,0,0.25134843445874633,0.008088979,0.26954732371632034
356,1.2086E+11,34150,0.3645224100482961,0,0.3922733968458634
357,1.2086E+11,76593,0.35491071032465726,0.013392856993383292,0.2760646088394669
358,1.2086E+11,83365,0.4813039263537495,0.000848176,0.2641770382836996
359,1.2086E+11,37561,0.18312559747722343,0.022568093209586824,0.24191063049866138
360,1.2086E+11,59205,0.229599998,0.023343848,0.2824956656123878
361,1.2086E+11,47227,0.18798449490966088,0.047093022982017306,0.23387096602733895
362,1.2086E+11,84955,0.3034533409004163,0.029126213415496278,0.2517871316450074
363,1.2086E+11,68064,0.42170240141843796,0.021289537583396974,0.2905775058323556
364,1.2086E+11,111991,0.27400295218609344,0.067258883,0.23193473058313094
365,1.2086E+11,35296,0.33378561585804783,0.024467245365164775,0.22015449360900807
366,1.2086E+11,65246,0.2520398900632824,0.003473562,0.2312373217334776
367,1.2086E+11,46757,0.4663908948666919,0.048568950142506936,0.21989174411439957
368,1.2086E+11,66959,0.453124994,0.012062726030606442,0.3559168892871103
369,1.2086E+11,49674,0.48070738776997773,0.04,0.447082093
370,1.2086E+11,59826,0.5540540390796206,0.11891891570489418,0.36139331841228856
371,1.2086E+11,45104,0.7652173839109432,0.018957345821821913,0.3969285268935114
372,1.2086E+11,77417,0.7199999889230771,0.030129124,0.4480249433677241
373,1.2086E+11,46442,0.37126959852670915,0.009610764,0.3452311272953123
374,1.2086E+11,115625,0.5423542294570491,0,0.38195569755831604
375,1.2086E+11,55625,0.49393938645546387,0.038007863,0.3000874864384297
376,1.2086E+11,74185,0.4783362135470327,0.029985007046701543,0.3969465598352855
377,1.2086E+11,201310,0.7687338401972372,0.051724137,0.5022831017463594
378,1.2086E+11,33636,0.269433463,0.039346246735192214,0.22349206207306627
379,1.2086E+11,129375,0.610544207,0,0.34427767031634454
380,1.2086E+11,95125,0.3927556790287239,0.001951854,0.2679459834117058
381,1.2086E+11,93967,0.2993630535112987,0.045719844,0.329745594
382,1.2086E+11,126563,0.3761035881335869,0.012063765566291402,0.39339018980069196
383,1.2086E+11,54975,0.44066317242004216,0.039423806,0.3075406589081288
384,1.2086E+11,112226,0.49398797100212455,0.017025089453180202,0.323487029
385,1.2086E+11,0,0.5096322152428684,0.026521060428688605,0.3558139493510006
386,1.2086E+11,0,0.2774774758109461,0,0.5836196988337933
